day_of_week,hour,traffic_index,distance_km,demand,travel_time_min
5,12.40441350312424,1.1209332997405974,3.3258943905775724,11,6.214516351135491
5,17.66417385866407,2.357708826250044,5.201524130950997,19,20.877910613190032
5,9.505214916634136,2.6167569301195277,18.895292231792503,18,97.58061376872477
5,14.234059581594401,1.227750944472913,11.088168095079329,8,28.22041614888918
5,16.525577819015535,2.510884716682319,10.129597032575996,23,53.99231360002349
5,8.379815632898534,2.545860038627012,17.65738553809117,11,90.05780904420813
5,17.696077268480956,2.74911214308944,19.35628809676761,10,106.48296475022086
5,13.887315221313198,1.1501319631678406,19.521358401687035,10,43.59674384717302
5,14.057553031390567,1.3674938842425508,22.57240880695734,21,60.07225810636152
5,12.07584208573817,1.3310075688425211,23.98908430307446,17,66.84314484667739
5,8.594715688672808,1.8031678485807017,7.528794940088128,8,29.07753994547403
5,10.560475651049543,1.0123160198641792,23.372920154166273,19,48.899831056431076
5,15.227069576982284,1.2770129726148431,10.250457084591309,12,24.68577718590637
5,11.334073221591105,1.2932204759439974,24.78255875371307,22,64.38050262435667
6,17.946486415599978,1.889812154282774,3.5876794404205414,21,10.680952317601951
6,15.53427922256969,1.3075691128430562,21.45619311258784,20,57.52751848083368
6,9.044041297480815,2.199100188073723,17.810346375133463,10,80.28357431703523
6,8.660098441402416,2.1488205339694795,23.796824597182827,15,102.00067351716265
6,8.06088748239839,1.9009411999775214,4.59742778177826,16,19.064745649578956
6,15.945155444907487,1.2828345909066792,7.344839430289101,6,17.3189786145279
6,12.013060242197122,1.1170060364282968,2.506619188147791,12,4.204349961772929
6,12.764369863437917,1.0904115991263998,15.88034120899771,15,34.67849395094845
6,14.478174459905283,1.049168271386155,12.335044066911767,15,27.890492769929086
6,16.214319916425932,1.221862939214038,12.652972485280861,17,35.35787565572093
6,10.89970118943609,1.2253155723815259,5.648355324106693,11,16.95623255519248
6,9.338283629996932,2.4295576968917363,8.351899829880688,11,40.613602993455025
6,16.957267259261727,2.383266517813045,23.630315631931968,4,111.77657624817964
6,17.308873720608084,2.626714659931018,21.930603580228997,15,113.10494569384574
6,15.889324717760072,1.356748857924294,10.678315241153435,19,28.700840439182212
6,14.751400611496681,1.0464090725392676,23.393932205083765,15,47.849502377994895
0,9.391158488910875,2.0542313837486956,8.404106389759995,14,34.92693408097069
0,17.50772707731338,2.502540501534807,19.981948856933517,11,99.37912691609243
0,17.994662482156308,1.904808064997572,21.913863800114168,2,83.42306567017334
0,12.576996051592939,1.0835530896020655,3.204165464311865,7,4.110771506743782
0,12.16504431903879,1.3288719547265693,17.119130089912957,13,46.463311829259304
0,15.304963609587903,1.2590852684251685,2.826589523195727,18,8.629544376601201
0,9.366009036511727,2.4516397604772764,16.831149892513217,10,84.77870215090603
0,14.821938806266104,1.1872616565204122,2.989159892939608,10,7.406464105464275
0,8.580919520803498,1.9115122123212764,21.21604519207047,6,81.34749577571357
0,11.79094048671936,1.1349382187076371,11.29866418686199,13,20.368954611506037
0,17.060658856863654,2.0666751966619774,2.958106822801696,18,12.961669380782924
0,14.775422674589532,1.1247455431667532,13.989809096045196,18,32.906322312476945
0,9.255502147626533,1.816947664889581,4.764766269773253,18,18.49829016270106
0,12.355076254721908,1.1328397461572546,7.1350578666195155,21,14.519035875720304
0,8.013536257154682,2.099800527565236,21.48239902062969,15,90.31928099748231
0,13.469632513713881,1.331905248115058,6.763183118061138,7,19.59376488828638
0,16.994552125461016,2.5101354317980658,12.888220274382988,15,65.97381579940847
0,14.716422815460298,1.2328835039072925,16.825597019073903,25,42.35395538187132
0,8.756050406167507,2.165680748261371,5.23846782453155,11,21.494081062978488
0,16.471944390335818,1.1260588156530213,5.76926354695109,19,13.114277825089653
0,10.599049792428328,1.1380768833976842,12.80973016763254,13,30.089632321581743
0,15.077213502675274,1.024881290465881,5.0883215707523375,10,14.608928598865615
0,13.296597239456199,1.0967573176451557,3.7535020133919828,25,8.246961289086961
1,15.608543445144957,1.2187438563900503,14.900112657340205,14,33.69070690423793
1,12.455416387418909,1.0836741861631711,24.094420436803595,12,53.39810945539427
1,14.365386467533543,1.1992944001997092,14.018413484837225,17,33.399161925573175
1,10.595417831760903,1.1747983542662483,16.31389508619666,11,38.64518336069102
1,8.141900493957671,2.6293916269585123,18.06115661623417,10,97.61362563319834
1,17.773079079915036,2.5573102071344387,18.52161703355609,14,92.24439272828396
1,14.406151835488874,1.2666401916186476,19.747418952507978,16,47.61948384792345
1,14.030643061705165,1.3341631323368504,14.695776948776585,12,41.75248529141116
1,10.220758706933205,1.1286679958638195,4.194183378203844,17,10.895888094965539
1,10.45807439306153,1.1611057593849008,13.075634826344649,32,27.43757789211174
1,11.9245818622948,1.301705989338809,20.113628974751922,5,54.37908998722022
1,13.640740288335177,1.1434313846099493,6.406637751900993,8,16.1126295888341
1,9.018036829495369,2.3059579077349315,23.8605609232318,12,111.41553520174834
1,15.191598969445689,1.2253298568132187,21.312172081302176,5,50.705589717245275
1,16.94094302533251,2.746456513150405,19.94840656915828,14,111.41816252152309
1,12.975398521461022,1.0818720436229134,9.625988078545458,8,21.55543855410149
1,8.328096241286085,2.436042468779968,22.228421126746905,7,106.43622059793015
1,12.094120718170183,1.3243514324031673,17.95321532189729,12,49.46818816291835
1,11.526026059288583,1.3299151425111146,3.0442754737799285,1,10.592878496942742
1,17.310099708853,2.1918239632835,15.579915065921947,23,73.16567964129406
2,8.546344200009724,2.7730781629723324,8.990677781865628,11,47.81731343178761
2,16.82734380673422,1.851900943587309,18.829668940976898,12,67.809848527251
2,15.41896326958715,1.3393701516362098,9.481788082529715,6,24.04411857908915
2,10.528136060892006,1.10857543105368,24.98951013053917,13,53.7573962464875
2,17.84858402762476,2.5542482596820806,17.203327847688367,22,84.44293532950093
2,15.538297005692186,1.0082685475567619,8.183475076415398,15,13.003840972508208
2,8.424222982068917,2.065326137555467,18.43175577363857,7,77.72104362765546
2,13.600916974433954,1.3122927412803604,24.365659977922377,10,65.02736987456976
2,9.590250037402614,1.9801957541281479,2.709731799085666,12,12.616075109745651
2,9.421704467038955,2.0133933479756894,4.734110997072656,10,19.97128278360282
2,14.710552838599144,1.1741296885820944,13.097509665413295,5,31.742693895708808
2,15.86205652261058,1.2937775728302365,21.296938537514247,13,54.96380439584369
2,15.975473605371995,1.2463647662706885,18.242443208157248,15,51.32018816532061
2,17.670352752561463,1.851668721657961,21.840730836431117,24,80.96346909036941
2,17.61513338983085,2.514410763626598,17.574505486526494,15,88.8389044572607
2,11.1654966526787,1.3265643139860122,9.19585269966799,11,24.403303727870842
2,16.506802606048463,2.781905698076539,5.744746142567867,8,33.32680307317913
2,13.48858665077356,1.1150530916174712,16.289726328141032,9,33.622478835905284
2,12.3054020950719,1.351193798793934,10.184659462961863,7,28.71744719347722
2,14.77540945503534,1.028844437171774,24.58713935136714,12,48.09254611682981
3,14.322821536376399,1.0795968555837747,4.33157664372266,22,8.363151157032442
3,11.25253905924552,1.3765089792967404,4.371791335385743,17,11.950948741143852
3,17.78957507041104,2.35549542410586,6.702133200839578,16,28.998650120532577
3,8.74042217912348,2.4054826692144045,16.506110836652056,23,79.64881376598898
3,14.56756063474557,1.3874149326799567,3.7384231186435404,11,10.727129863242839
3,8.683341048456041,2.2303747496907933,4.118190824356754,12,22.11154441049217
3,10.674020278575412,1.00604427368579,16.03017059282817,20,34.28147414332998
3,10.495243668382486,1.0008074070992936,6.900955199750588,25,11.857929908996173
3,10.026326341353432,1.2350343484437607,11.387488889934057,20,30.467059828036092
3,17.362671394132192,2.341990074889766,19.00638928612017,18,91.94376444977321
3,17.770069544389436,1.9018931008729367,4.130386110181446,14,15.362397177985322
3,17.14548663848559,2.234020972708759,18.639299810550025,12,80.06801918527296
3,17.96262286524877,2.029171951214162,18.119955624812935,24,74.6165719402153
3,14.539940923398012,1.327347826592535,2.3637035133581277,14,5.790614990682238
3,8.625262957428458,2.2589405165968204,17.476048377755834,18,81.92919981170942
3,11.722003918252192,1.1332139487221593,13.35052281955139,13,32.043176397926956
3,15.867695033571273,1.1589792627596367,24.71617062384879,6,57.476139646726566
3,8.68458719333578,2.1711129384301278,14.38163469488141,15,63.98124105988849
4,17.15257184917823,2.6598238353912755,16.67294804174899,19,88.22005523359736
4,12.276013337033373,1.1770182059258982,3.4721459719982812,17,8.542053873236707
4,13.000801182715826,1.3140390856382829,15.575351160470532,8,41.787435028383065
4,8.56176077347439,2.291095729383165,17.068995434059772,12,81.1006690946078
4,17.24026870425733,1.9118806165491238,23.678220072962684,22,90.71042261969495
4,15.205655486444062,1.3305952360783049,2.183181309145376,21,5.33161390988215
4,10.499569463976211,1.2060022638838892,10.137150650938029,4,25.51651987032021
4,15.892928483196856,1.1231183326722982,13.629585528705054,9,27.88852949858509
4,10.3178359028935,1.1274435851054427,13.996786108261238,12,33.627410450503895
4,14.769407829968372,1.3351633499407214,12.1018438287435,17,33.52957788012058
4,10.959428888586565,1.1836756934930246,10.850483196085374,22,24.409183387832783
4,12.296085921323634,1.2962504595577482,20.156940466489395,15,54.4983615755634
4,9.613628010553837,1.8835543375106898,10.148240525995961,13,39.079457154178
4,9.184150391759319,2.011894330440109,7.6057780980598615,10,29.584583357774115
4,11.356738330390597,1.2997561811204634,11.538924020251834,16,30.072042508035892
5,13.409050038380808,1.2785719228144428,13.50259329776242,10,35.59733152364788
5,16.705269662693844,2.431418921218376,15.929671454438463,9,77.63478348903456
5,12.390955652508286,1.3921742281081486,19.590422366563377,9,54.61136515570531
5,10.043163833989702,1.2031220255835116,20.233436612174692,13,48.5861772486269
5,14.732464393545316,1.1632476227303692,18.436749322900656,13,43.62114369861669
5,8.099787766584495,2.5234436623549117,20.89193234671597,21,105.70327039457109
5,10.034364751360911,1.0509545664001356,13.742921294414776,16,25.268877748801238
5,16.549740195614746,2.682559876772347,10.920000068089418,10,58.46005892478524
5,8.155083306265922,2.0808819651862436,19.090875411521743,8,79.27731938937991
5,8.66564727914223,2.4483180074520954,20.487734539449274,14,98.9943701661148
5,10.315484359650489,1.3770183758707621,3.610080779060513,14,8.799546699388502
5,11.725332737595508,1.0274854710895844,18.622968301492506,11,33.85852660249271
5,15.087656552291541,1.003345472750743,13.131755468134184,18,24.076003455594858
5,14.31988680396189,1.0381486409092235,14.604744203277523,6,33.963069395041224
5,14.774734148234728,1.3034007523665563,17.237130779656987,10,47.94662189769444
6,9.58678873689685,2.05823101966616,19.80896170772569,8,85.52245711692738
6,13.416464182167598,1.3033069168224236,18.393886552987112,11,44.54533965847482
6,10.02254180524535,1.1255307232897662,11.771569385966,11,25.123757386302564
6,15.243444063295396,1.2983013516304505,5.073963372441914,25,16.01763297503447
6,12.507762838863638,1.383399134267096,14.264782183419356,22,35.13501295927051
6,17.390684794502917,2.436374281533374,6.3913114566478,9,29.353114031939405
6,14.54709075356299,1.329506958319649,24.61603010682475,14,68.07099828824182
6,8.883849469845186,2.4989488284873858,2.7164291342479947,9,9.651183422050902
6,8.33676403874464,2.6791857726012474,2.8965243752059995,16,12.39104824936515
6,12.289849318408905,1.080426060819978,12.037650770780639,23,26.219177569794383
6,16.254156641239483,1.3379485391020915,3.5468860212494606,17,6.4199576945704795
6,17.988926120332906,2.126639249425911,21.734535233166273,18,93.66796897779068
6,10.414964852568678,1.0161403307438799,2.5157954507272677,9,4.624641495423505
6,15.837382510752365,1.2264722764900282,7.336418147102647,20,15.37138854545666
6,8.17149781915198,2.7166033016424107,5.050825284821922,9,29.668898301420285
6,17.38413743858144,2.2148151193889474,3.5945515989185894,6,12.97246006073698
6,15.56730167068568,1.176917522180454,7.264135637120477,10,20.163312479001362
6,16.684107879413823,2.1791276583756467,16.5606710304888,21,69.16148872124015
6,17.956311094988834,2.7811179078679356,18.4473037095251,20,103.70688468599417
6,13.04003763596326,1.3796802772723564,21.863752689822167,12,62.447464406445775
0,17.250471753430144,2.4316435150828917,24.40769604532939,15,117.72891782637949
0,13.546877097800863,1.2991177399037488,6.695830860869589,13,19.95400425013878
0,12.551719917336564,1.267104236641261,2.4403319639272434,13,6.868985609585841
0,14.09697425152616,1.2798558278488485,24.101163379362966,17,62.618605878266095
0,14.390321589149208,1.3814140391406036,21.177214871133028,16,60.44705061299825
0,17.213075122129755,2.3831908042770973,3.1957550954872724,6,17.457999647335754
0,8.665276082108551,2.030794653926532,7.664578432642227,16,32.60735147643354
0,13.015756999179484,1.3904747899952334,20.401688937767965,9,59.72010402130409
0,17.972378999036025,1.8300260053293929,24.387800240790888,16,90.90130533207643
0,17.40773299689501,2.575911532807306,12.01405386204192,13,60.16655066625778
0,16.169739072718368,1.3410189684983882,6.848241335650658,11,18.01185510969774
0,12.749509652637482,1.0220890082972114,24.661988142607566,21,45.33871681449094
0,9.144315186123585,1.8087061470625436,16.503361656411123,12,58.731364077520126
0,10.325059922078312,1.051871591289694,17.5018667873518,11,34.22719960780418
0,17.753732771464207,1.9701154173092814,3.759038976484201,15,15.384940961843633
0,9.549253111434426,1.88273683561819,14.958392383128645,5,56.025224239522714
0,9.559808636989331,2.278496116255962,9.168866055845953,11,43.79845529192234
0,8.82272324277062,2.259584057213623,3.3105107209394706,19,13.86167394334814
0,12.584314241314381,1.2900024305196474,19.872133569990392,24,52.8985047340339
0,9.99245954408314,1.8449614415915512,19.598687562785624,15,70.23949858549518
0,11.714672626243768,1.07806660688746,13.329088627325845,23,28.58980236242648
0,16.382304210818006,1.1445615116268746,9.549361430601806,13,23.968526418108475
1,13.13850734576598,1.361319205750284,13.796632276932616,23,37.711799474690984
1,14.447452485768185,1.0919306903190473,17.218346971471348,4,39.3300666385625
1,9.316535887932584,2.6547034500931974,13.28759515438429,16,70.10974840788579
1,17.03190778834429,2.403850982540278,10.536898868449223,22,54.72833479843023
1,11.745482433795813,1.3190929053392855,14.806052951348322,11,38.600069558042215
1,13.732231944495915,1.1350597207996937,14.00491908000697,15,28.455961573744773
1,15.516761720229193,1.2493911322077185,10.660196619153862,12,26.898418471300424
1,9.520485674244918,2.2583235945875755,13.181001159943253,11,59.01052170421564
1,8.400591190506944,2.091460913493794,22.893994693225633,11,94.29800433777706
1,8.064352114967956,2.572516286079404,19.48975916869685,19,103.31321890938139
1,15.04083271321339,1.3740688346905974,12.94081981425205,22,33.81884704583402
1,15.62893335554364,1.0181810001743183,17.410748369574037,8,36.76159028154427
1,15.735527418648871,1.0493603260822386,21.618585892603605,7,46.997201173193744
1,16.391803949802984,1.0642718338847381,7.462006805301922,14,15.034734667482057
1,12.656825417622795,1.3093524191128998,16.047726805755886,16,42.995188878052275
1,13.684648985079399,1.2606062733315568,21.699348263539193,16,51.854001917416525
1,17.291447172116875,2.187322517975314,19.830613192203835,15,89.34363712485758
1,12.18582285531489,1.1170065701905008,2.9544808452108273,8,4.593989369359356
2,13.972924203534692,1.261353399391472,16.251166319733212,11,39.163292079462344
2,16.848551176960044,2.5390669759393725,24.15728737025887,10,120.71196678354534
2,13.43021430866764,1.1387543905457542,8.396970576192086,21,18.51665465880495
2,11.131632018297772,1.3398136861951604,23.596917707977482,16,63.286552425818215
2,9.98491074605349,1.9648847765651385,8.27784987882422,18,30.556191770849267
2,12.487788039946148,1.3652930721685825,6.075427523257395,8,18.29709534054944
2,16.174078473061094,1.30281924587945,11.457542244298553,18,27.619376745671172
2,16.561324990137436,2.1567687116232728,8.873714110957708,10,40.30137082262408
2,12.400580465093988,1.291884762598969,21.852117367922,15,57.69370776132891
2,9.733430529752809,2.2858174289126314,23.847692369659747,16,107.55800480180673
2,12.338439228552442,1.0657622116315515,22.755499765580378,15,46.48657551155873
2,14.586613549397669,1.3726219657237924,17.11170145938447,16,49.52050158833153
2,12.108570918404965,1.2242319236004193,4.270955758301314,19,9.026247128678369
2,9.187090955091115,2.7805682270607233,2.7461992590853,22,16.476225450765536
2,16.634657303414635,2.023062061542757,19.20769900691677,16,78.47196331350949
2,17.83567206513663,2.059670838950414,9.992932292216356,14,42.0656135864372
2,8.527652578596026,2.4920112559466547,16.121317045480353,7,79.88117701475451
2,9.378852693560104,2.4887625408113654,3.7581168039072965,16,19.59251797094788
2,11.508191093350156,1.1450239186236377,6.808365595257459,12,17.668240608646734
2,16.34590952595272,1.1433338626686695,6.2014648375123675,15,15.851647937399681
2,16.08405738893691,1.3294494442995894,8.975575489533508,11,19.392489637030383
3,14.791991512011695,1.0306273033734157,23.55350573315257,24,45.687207422222535
3,12.077481050027323,1.064487524790049,14.930342654484077,15,31.892941834275607
3,16.448623274896327,1.0895930183460325,19.79215833980657,15,39.91065219527612
3,8.768030483144216,2.154666204985083,21.173812240928964,4,93.53266878529898
3,11.196520552920624,1.175270686666542,14.228203546583108,22,32.73050397793006
3,10.780995150663564,1.0867824983455519,2.670569278508047,17,3.0
3,8.419152167162576,2.2191828759021215,13.555827604826657,7,60.80890740130365
3,17.581180089194337,2.020446004245419,16.485875051998278,16,68.00308626083203
3,8.913741048604091,2.114825829351649,22.552675488353024,9,91.15827815704313
3,16.32929715574228,1.2161186127161228,10.717931163809805,13,28.397781136859273
3,13.00477315866718,1.173508226407207,8.310845919659512,16,16.28036859416596
3,13.730422006190157,1.1300844785104844,18.75252964981186,14,43.2231053241683
3,16.57191657059589,2.62042682025902,10.791801795481543,9,56.21169514405077
3,12.544031544799529,1.312075707393198,9.00332825322587,3,20.892633106523185
3,9.811832790500828,2.422753403239841,14.56854645974686,11,68.53483798020663
3,15.762904775159479,1.0522005056468737,20.335854669311544,6,46.75695491948032
3,9.002455637228767,1.816592480632598,5.749439617742382,20,24.19959178106053
4,8.237077536445184,2.6349472056944037,23.308667352992252,17,122.11815706096064
4,8.50622472269074,1.8393918336928194,2.659005834286054,5,12.418511884359999
4,17.46756035173703,2.5816154791963988,18.04747507372574,9,91.55911215759593
4,13.662150157526167,1.002502988410588,15.019647868307798,15,28.683143718271292
4,17.04243291407565,2.1747219705073766,11.800788472901308,11,51.466726456938616
4,10.217819781923186,1.1270218319478007,4.068073631773153,13,8.736759537407266
4,12.500586394262253,1.1349817115856915,3.1797585265679587,18,5.667867170979148
4,15.27529230225095,1.1937564742403397,6.973762148290165,17,20.33575352527651
4,16.05432329299986,1.3040643719160636,8.168010458133006,14,20.963886538215668
4,12.077157706652253,1.0502262314549005,15.451288528844287,16,31.678898628172824
4,14.971636921379805,1.0773741371825931,22.379980502710875,8,49.77528019622972
4,9.22111515924288,1.9111371473320125,20.18197173624849,19,77.82204796858252
4,14.73092130911217,1.3297401788997396,18.97287179014462,9,49.79640140828234
4,8.820236852114709,1.8349392464059884,4.697443399410236,16,11.332896301394667
4,11.518050064103525,1.3046703504854649,24.65901476708552,26,64.57649778033137
4,14.193899693665019,1.1644761903477965,14.97733178374433,5,33.31251122773491
4,14.448612228149798,1.0094129977656394,4.97101224059154,6,8.972284934771054
5,14.031921656146675,1.2094402188610447,13.32134324919539,14,28.897483945157234
5,10.940674621767778,1.0841274225143174,21.90793481296068,11,49.162369426498714
5,9.259551963793582,2.7791515551006154,9.459575679084914,19,53.48163955687861
5,13.942418273085972,1.2412600480491787,11.868434493961317,18,33.02722495802803
5,9.433953700108926,1.8183861421515972,9.447850222755921,18,34.24878511213891
5,14.504252488238643,1.0849335897147565,4.609138793390085,16,8.612242421157166
5,11.41318645950052,1.191411347967809,12.70274948060818,13,31.33536991682661
5,14.227322822928333,1.3227030255156504,19.88147574519487,14,55.052254829915654
5,9.746471858963295,2.095932029436616,3.1595857928508115,16,13.398843697744056
5,13.920168427890628,1.0663604097483146,14.574015550815817,14,30.686871704337268
5,14.009120056590861,1.1363834285742234,5.295473550160745,14,13.579217087384913
5,17.91453567842792,2.5268388310482375,21.26320918374928,7,109.205759110875
5,17.459246440320864,2.095824097496536,16.57536679460717,18,67.20273139286178
5,12.42366533102419,1.0169879637026134,21.257049164185702,18,43.81623116912281
5,9.26271137107732,2.613434482324264,13.476335689016617,14,72.03219178516429
5,9.034341148604835,2.202027216888241,4.719028312695038,19,22.225128288732492
5,8.136340239058214,2.1227265727266382,4.118271346590565,9,17.839989511571762
5,16.51150735425982,2.757631646272588,3.9562968662525453,18,27.35197810973271
5,11.840426383911005,1.2665071445916154,5.17435620146119,12,8.290981541771288
6,17.873361585795458,2.2441035569066186,24.89808471128582,20,111.93013746920518
6,16.124738210441716,1.1307764097346702,17.467667041493932,10,36.23884615586763
6,13.923013710620957,1.2778615091240701,17.33219295222556,21,42.76639400296449
6,13.726428531155847,1.1026973985239032,24.877735799519204,13,57.52522276968292
6,14.191727353658367,1.074655975919073,21.549064601573725,25,44.28614311272302
6,10.260331967886522,1.2204203813179728,8.855739962070924,5,22.006469383041726
6,13.413744209074382,1.0344128628131772,7.376038216845117,20,19.816541589270777
6,10.956650392716192,1.3730178357409804,11.18083627375345,6,31.06027670190449
6,14.529496581378423,1.061567803913162,5.1208313092224245,15,11.6945836134506
6,14.409655280987577,1.1864726364510227,14.798686659022906,17,33.275996493134215
6,8.209341178267334,2.115773151249496,17.54024675076268,9,76.68236742854808
6,17.306424763519598,2.476105025814352,14.66085087336763,10,69.70140028618063
6,11.17982551340335,1.2318924664536768,12.73474615666286,20,30.33270441447425
6,13.059316543195585,1.0647692026528854,11.216195837192732,4,22.513323713293794
6,12.520865968113661,1.3943221283400822,11.129803377488736,10,35.47374923263624
6,12.149604360796804,1.2921969909929196,6.151919253025743,13,15.18317096592448
6,13.252584187815833,1.0444834989352876,5.73837371178028,12,13.447997686024975
6,8.380863005993193,2.4199685648741642,2.9651736892035885,10,15.730117375559544
6,8.985942302419364,1.916477849673337,14.189317843492674,10,52.331153175910025
6,13.927709408701848,1.0593441349158068,10.545569760357111,20,22.677810175019676
6,8.806154051696018,2.7395685890251658,21.05408943159679,17,118.33647037131512
6,11.150103723767316,1.3165639002027902,9.060362490807417,13,25.22677783096011
6,14.784911686505811,1.129239880666535,20.438738743400013,22,43.00164782015691
6,13.16283299197674,1.2322580903638536,13.069392878042452,15,33.1550563323765
6,15.859252762089135,1.247172623938519,2.2968662435628153,19,5.01781157912432
0,14.103774953183276,1.0096440773634667,19.29896008950214,14,36.25910250812697
0,16.353725302842463,1.0787551487102733,8.082851783345387,8,16.900830403325482
0,15.997833644457835,1.221874809915347,20.041325883894338,17,51.178628425141355
0,12.141410682156662,1.3831783439704548,7.071215706539233,26,21.339579106217393
0,8.210211067262172,2.6196095530658,8.517373584495719,17,45.751306326317035
0,13.429981326052694,1.149523243546801,7.615717000471519,17,16.23830420726089
0,8.511502056203977,2.197793440929098,10.804034309269934,1,51.59601552997612
0,12.74434893620735,1.002933660334472,13.970336295801577,15,27.163426146587362
0,16.78033512844457,2.3578736756600733,16.848160172830845,15,76.77821583189278
0,11.303914736656164,1.2356858457391422,23.549340865816195,4,54.300711802420324
0,9.269444137549726,1.9232837792989468,10.237213480170322,6,39.617333788598415
0,14.843142489253449,1.3795922668188005,14.758831475494148,13,38.69779282807324
0,14.723898127987045,1.0679490377617906,19.61734622166912,14,41.06370998070848
0,12.154430005920897,1.0096020179379555,4.263756349331481,9,7.578957240945181
0,17.67802737648485,2.349864178364398,3.1724221715161756,8,14.834897622496445
1,14.77545805183776,1.2187715503941907,3.672903798909373,19,8.856684300229434
1,16.437550439872936,1.1299691177626565,18.795596690230965,15,42.568067026772
1,11.993325801992226,1.1638691477170076,18.810017952851688,12,45.940602605560855
1,15.315621195611339,1.1488480860966794,6.16818790414332,11,14.249635701711002
1,14.920505530397449,1.0559949506887052,11.263008149177107,21,19.3537217914854
1,13.68552255604612,1.0236708287454168,24.863878056848236,21,52.171043181968386
1,9.587367633743096,2.749273106245617,13.127458416794887,21,69.84445470031744
1,13.890200909809115,1.3754659253173487,17.08577620126319,8,45.54192405306712
1,13.534717762098499,1.228114775492556,2.5795791808846014,18,4.711233915319888
1,15.802126485356336,1.225557168422161,15.049991715589687,19,34.73449830950064
1,9.957556064056247,2.3131750822820356,9.298025980671191,14,40.89037037086685
1,13.992992870063887,1.2054831420861218,18.895990916342306,5,45.49303578322734
1,13.848278113057908,1.3765896950024261,4.102705811794178,14,8.69705235739321
1,15.144141014704978,1.1446588379364178,16.767989669105177,13,37.284133520487565
1,8.225645117053473,2.6616648846991007,15.729740138502969,19,84.10421454917011
1,16.08394882304023,1.244658567755997,9.530682050869304,9,22.00112028435567
2,9.811718508500201,2.590691101900168,15.663137708036656,9,77.11919556292852
2,12.26499747241861,1.2461683119283342,6.9218776100612125,15,14.664633823000836
2,12.00312836172994,1.3247464496041519,23.453317598387205,20,63.347640218981084
2,11.327808689607956,1.2229619857256748,20.577509859574032,19,52.850951642991795
2,16.16079042343351,1.0075781613497419,5.057344982283601,10,11.540239521928644
2,8.492209145407616,2.031080852874496,7.074974371300215,13,29.641472710676315
2,10.09455769509511,1.1665051122751628,2.9266457518944686,18,6.340873551002782
2,11.125980249083002,1.164273053204113,8.977867503470062,17,21.280455987882075
2,15.65858643884742,1.2766622607466165,5.006498442564418,14,13.61707424674704
2,17.65209638545735,2.228183939867173,10.44011236116561,21,48.14715806669511
2,12.274665281666891,1.2580874303378655,11.322483294879927,10,30.01740739014351
2,13.234071850674718,1.368605356762967,20.286334404941016,17,56.42003378187856
2,16.461242105302315,1.0731253554156903,9.802535206998236,14,21.95430937582117
2,17.032481050951304,2.0674152784721076,14.556241266107,13,65.19518363588912
2,16.713152472468536,2.585083657239757,4.24267692666913,17,21.45535313686802
3,11.281600723536078,1.0215089246647933,7.602135894886534,9,16.967848140231258
3,8.636847675025168,1.977127144198254,3.9378736806133396,14,15.311108629349265
3,15.518251459566812,1.3247784938551532,21.745648454685753,14,58.29370945124784
3,17.865631141144107,2.397839986845685,16.37453421264881,16,77.21494232250613
3,9.68858463370395,1.8536347915208309,21.52925445904955,13,83.42778262292248
3,9.682785885077129,2.6364421924698695,18.56883196748825,8,98.33450488911566
3,12.60898338206582,1.3314835935272025,4.424231680118632,17,13.460520801119308
3,14.710129805329098,1.2788096664017197,18.683546805401722,19,47.15522705244517
3,14.120085299594553,1.122520398755015,10.045309421574615,12,22.13545116691578
3,10.33072811890835,1.2780749864840262,5.042622795973879,19,13.573510166147656
3,11.931217982070791,1.0557016283138816,24.442912826625452,15,51.08050372377484
3,11.571923339930448,1.1376366471397767,22.238036414721332,1,52.48270082853862
3,9.218880825322705,2.2158613394079474,12.902144116814236,14,55.90062389366666
3,14.631462489752089,1.238146548062749,20.05647018406792,6,46.09294771874491
3,16.950566039998332,2.6532424691971173,8.36800929831628,10,45.2110977273793
3,17.30824074990114,2.4607985296909103,21.450031012378876,10,107.763953596116
3,17.206914007786196,2.145016839924566,2.0052218790198775,7,7.785197571492296
3,13.129793498209075,1.1125571928688651,18.85576130863211,17,43.36161051151173
3,15.240291887729212,1.371523184275154,13.78503487683845,10,37.44998353497972
3,8.730035928996273,2.5440285803476765,19.235717384655587,10,99.42305800114823
4,10.32636638386775,1.300104317634926,3.866777162665434,18,7.2041009769023905
4,15.390914219929531,1.2746055772173008,19.78322052895144,15,50.76382473091838
4,15.780463064831991,1.1842934400966696,24.698606743930842,14,59.09352477123859
4,10.794453073189025,1.3130000577521175,21.847215050752748,13,59.202891892959194
4,15.06371996809996,1.1382318343483253,9.758604003452607,18,21.109265796322937
4,8.686486661478723,2.7918891959474914,11.847568979692756,8,66.47368639939519
4,11.632727963988994,1.175459000098422,21.319948493899897,16,53.50465500833369
4,8.602269449002975,2.0976502775682806,5.778597395265413,9,21.898485353394396
4,15.179326909401018,1.1134431693668545,18.971249548881076,14,39.66523871681012
4,9.688100057845642,2.6539428821418527,19.697179326695807,15,103.89915564041497
4,13.024656497627655,1.005752494393661,22.20356485003412,15,49.64150362722785
4,15.545369159024606,1.1781811718937152,6.468292133041433,23,16.748888581459276
4,13.03345130606154,1.3185762246093908,5.582784993343914,18,17.323708835850773
4,15.931285379630564,1.0882035148546592,24.301166594799774,11,51.24068745242547
